,a-str,,,,cvc5,,,,ostrich,,,,z3-noodler
filename,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem,real,user,sys,mem
03_track_103,,,,,0.04,0.02,0.00,7596,1.83,1.71,0.10,211748,0.06,0.04,0.01,27228,
03_track_104,0.56,0.50,0.04,69824,0.04,0.01,0.00,7800,1.81,1.69,0.10,211080,0.06,0.04,0.01,27304,
03_track_105,0.61,0.52,0.03,71128,0.05,0.01,0.00,7800,1.84,1.71,0.11,211012,0.05,0.04,0.01,27300,
03_track_106,0.55,0.51,0.03,69592,0.04,0.01,0.01,7800,1.90,1.76,0.13,206020,0.05,0.04,0.00,27300,
03_track_107,0.65,0.59,0.04,74564,0.05,0.02,0.00,7956,2.10,1.97,0.11,216408,0.05,0.04,0.01,27400,
03_track_108,0.68,0.63,0.03,70932,0.04,0.02,0.00,7936,1.98,1.87,0.10,216708,0.05,0.03,0.01,27344,
03_track_109,,,,,0.05,0.03,0.01,8780,22.50,22.06,0.37,768268,0.06,0.05,0.01,27768,
03_track_11,0.62,0.55,0.05,68160,0.06,0.03,0.00,9232,1.39,1.30,0.08,183452,0.05,0.04,0.01,26020,
03_track_110,,,,,,,,,2.24,2.11,0.12,206192,0.06,0.04,0.01,27436,
03_track_111,4.26,4.08,0.16,632104,0.05,0.02,0.01,8176,2.32,2.22,0.08,219776,0.05,0.03,0.02,27464,
03_track_112,2.66,2.54,0.10,288764,0.05,0.02,0.00,8384,2.25,2.14,0.09,225604,0.06,0.04,0.01,28088,
03_track_113,24.09,23.77,0.24,666088,0.06,0.03,0.00,8796,21.02,20.63,0.32,741820,0.05,0.04,0.01,27816,
03_track_114,0.81,0.73,0.06,84460,0.03,0.01,0.01,8040,2.11,1.97,0.13,208848,0.05,0.03,0.01,27488,
03_track_115,1.24,1.15,0.07,148560,0.05,0.03,0.00,8492,2.39,2.28,0.09,229436,0.06,0.04,0.01,27908,
03_track_116,1.31,1.23,0.05,140796,0.04,0.03,0.00,8452,2.38,2.25,0.11,247656,0.05,0.03,0.01,27808,
03_track_117,3.13,3.01,0.11,375300,0.05,0.03,0.01,8688,3.02,2.88,0.12,265148,0.06,0.04,0.01,28172,
03_track_118,,,,,0.06,0.03,0.00,9084,2.25,2.15,0.09,219844,0.06,0.04,0.01,28104,
03_track_119,1.31,1.24,0.06,158580,0.06,0.03,0.00,8604,2.85,2.72,0.11,263612,0.06,0.04,0.01,27888,
03_track_12,0.62,0.57,0.03,69532,0.06,0.03,0.00,8176,1.51,1.41,0.09,185868,0.05,0.03,0.01,24204,
03_track_120,1.48,1.39,0.07,217964,0.05,0.02,0.00,8216,2.08,1.97,0.09,216960,0.05,0.04,0.01,27532,
03_track_121,,,,,0.21,0.19,0.01,13400,59.54,58.55,0.82,777552,0.07,0.05,0.01,28708,
03_track_122,,,,,0.07,0.04,0.00,9104,6.24,6.05,0.16,383912,0.06,0.04,0.01,28156,
03_track_123,76.03,75.61,0.23,689324,0.08,0.04,0.01,9236,57.66,56.64,0.87,761452,0.06,0.05,0.01,28640,
03_track_124,,,,,0.05,0.02,0.00,8300,27.38,26.92,0.38,751296,0.05,0.03,0.01,27780,
03_track_125,3.60,3.41,0.16,582432,0.06,0.04,0.00,8976,29.80,29.30,0.41,761036,0.06,0.04,0.01,28140,
03_track_126,0.65,0.59,0.04,69600,0.03,0.02,0.00,7800,1.66,1.55,0.10,210976,0.06,0.04,0.01,27292,
03_track_127,0.66,0.60,0.03,69940,0.04,0.01,0.01,7800,1.67,1.57,0.09,210868,0.05,0.04,0.01,27300,
03_track_128,,,,,0.04,0.02,0.00,8128,2.12,2.02,0.09,226652,0.05,0.04,0.01,27428,
03_track_129,0.84,0.77,0.04,97968,0.04,0.02,0.01,8196,2.21,2.11,0.09,219780,0.06,0.04,0.01,27672,
03_track_13,0.66,0.59,0.05,69208,0.05,0.03,0.00,8176,1.57,1.46,0.10,188688,0.05,0.03,0.01,24204,
03_track_130,11.59,11.35,0.19,652704,0.05,0.03,0.00,8632,2.62,2.50,0.11,260768,0.06,0.04,0.01,27972,
03_track_131,111.15,110.63,0.24,764076,0.07,0.04,0.01,9488,20.69,20.30,0.32,747260,0.05,0.04,0.01,28688,
03_track_132,,,,,0.06,0.03,0.01,9188,2.88,2.73,0.12,270700,0.07,0.05,0.01,28736,
03_track_133,111.24,110.72,0.24,671348,0.07,0.03,0.00,8968,3.92,3.76,0.14,262264,0.05,0.03,0.01,27512,
03_track_134,5.71,5.48,0.20,640872,0.04,0.03,0.00,8764,20.67,20.26,0.34,738816,0.06,0.04,0.01,28080,
03_track_135,111.80,111.21,0.31,683124,0.05,0.02,0.01,8720,3.05,2.90,0.12,267244,0.06,0.04,0.01,28064,
03_track_136,,,,,0.08,0.05,0.01,10052,,,,,0.07,0.04,0.02,28876,
03_track_137,7.24,7.01,0.18,582448,0.06,0.03,0.01,9132,5.32,5.15,0.14,308620,0.06,0.04,0.01,28244,
03_track_138,,,,,0.10,0.08,0.01,10620,,,,,0.07,0.05,0.01,28732,
03_track_139,,,,,0.15,0.12,0.00,11912,,,,,0.08,0.06,0.01,30268,
03_track_14,0.60,0.56,0.04,69544,0.07,0.03,0.00,9232,1.41,1.32,0.08,184584,0.05,0.03,0.01,26020,
03_track_140,,,,,0.10,0.07,0.01,10308,,,,,0.07,0.04,0.02,28828,
03_track_141,,,,,0.05,0.02,0.00,8116,2.29,2.16,0.10,220088,0.06,0.04,0.01,27536,
03_track_142,,,,,0.17,0.15,0.01,12508,,,,,0.09,0.06,0.01,29892,
03_track_143,,,,,0.14,0.11,0.01,11436,,,,,0.09,0.06,0.02,35172,
03_track_144,0.55,0.50,0.03,69668,0.04,0.02,0.00,7800,1.63,1.53,0.08,212744,0.05,0.03,0.01,27292,
03_track_145,,,,,0.18,0.16,0.00,12792,,,,,77.98,68.05,9.73,12007740,
03_track_146,52.19,51.69,0.26,706876,0.08,0.05,0.00,9544,3.47,3.32,0.11,276636,0.07,0.05,0.01,28776,
03_track_147,0.67,0.62,0.03,79480,0.04,0.02,0.00,8020,2.16,2.04,0.10,245572,0.06,0.04,0.01,27548,
03_track_148,,,,,0.05,0.02,0.00,8432,2.12,2.01,0.09,216400,0.06,0.04,0.01,27744,
03_track_149,,,,,0.06,0.03,0.00,8988,3.20,3.07,0.10,265172,0.06,0.04,0.01,28044,
03_track_15,0.52,0.48,0.04,73292,0.06,0.03,0.01,8176,1.72,1.62,0.08,191032,0.05,0.03,0.01,24208,
03_track_150,,,,,0.10,0.06,0.01,9768,49.55,48.81,0.56,762744,0.07,0.05,0.01,28764,
03_track_151,,,,,,,,,,,,,0.08,0.06,0.01,30100,
03_track_152,,,,,0.15,0.13,0.00,12108,,,,,0.10,0.07,0.02,33748,
03_track_153,,,,,0.15,0.13,0.00,12228,87.73,86.44,1.07,790364,0.08,0.05,0.02,29708,
03_track_154,,,,,,,,,,,,,0.07,0.05,0.01,28780,
03_track_155,,,,,0.12,0.08,0.01,10908,,,,,0.14,0.10,0.03,53440,
03_track_156,,,,,0.14,0.11,0.00,11756,,,,,0.07,0.06,0.01,29584,
03_track_157,,,,,0.10,0.07,0.00,10488,,,,,0.07,0.05,0.02,29464,
03_track_158,,,,,0.08,0.03,0.00,8924,5.58,5.36,0.20,327944,0.06,0.05,0.01,28472,
03_track_159,2.70,2.50,0.14,520120,0.06,0.02,0.01,8348,21.52,20.83,0.60,738880,0.06,0.04,0.01,27732,
03_track_16,,,,,0.08,0.04,0.01,9496,1.51,1.39,0.11,183744,0.06,0.04,0.01,26284,
03_track_160,,,,,0.05,0.03,0.00,8736,3.36,3.15,0.18,247592,0.06,0.04,0.01,27832,
03_track_161,1.49,1.40,0.06,171152,0.05,0.02,0.00,8480,2.89,2.71,0.16,248568,0.06,0.04,0.01,27892,
03_track_162,,,,,0.05,0.03,0.00,8728,3.00,2.82,0.17,236416,0.06,0.04,0.01,27884,
03_track_163,,,,,0.06,0.05,0.01,9956,3.89,3.68,0.19,252856,0.08,0.06,0.01,30636,
03_track_164,54.12,53.69,0.29,682556,0.06,0.04,0.00,9084,2.93,2.75,0.16,265068,0.06,0.04,0.01,28136,
03_track_165,,,,,0.05,0.04,0.00,8936,6.46,6.17,0.25,404916,0.06,0.04,0.02,28384,
03_track_166,,,,,0.10,0.06,0.01,10184,,,,,0.07,0.05,0.01,29040,
03_track_167,,,,,0.08,0.06,0.01,10012,,,,,0.09,0.06,0.02,31704,
03_track_168,4.68,4.53,0.13,506572,0.06,0.05,0.00,9412,24.81,24.39,0.34,740552,0.06,0.05,0.01,28516,
03_track_169,,,,,0.11,0.09,0.00,11112,56.88,55.79,0.93,789360,0.07,0.06,0.01,29836,
03_track_17,0.54,0.49,0.03,70200,0.04,0.02,0.00,9232,1.53,1.43,0.09,183376,0.05,0.03,0.01,26020,
03_track_170,,,,,0.10,0.07,0.01,10352,20.77,20.39,0.32,744564,0.06,0.05,0.01,28868,
03_track_171,4.90,4.70,0.17,668052,0.08,0.05,0.00,9396,116.98,116.07,0.61,830032,0.06,0.04,0.01,28668,
03_track_172,,,,,0.09,0.07,0.01,10672,,,,,0.06,0.04,0.02,28488,
03_track_173,,,,,0.09,0.06,0.01,10528,113.66,112.81,0.56,790620,0.06,0.04,0.01,28636,
03_track_174,,,,,0.20,0.18,0.01,13040,26.57,26.15,0.35,766528,0.09,0.06,0.02,31780,
03_track_175,,,,,0.10,0.07,0.00,10696,,,,,0.06,0.04,0.01,28812,
03_track_176,,,,,0.07,0.05,0.00,9836,21.95,21.47,0.41,745600,0.06,0.05,0.01,28660,
03_track_177,0.65,0.60,0.04,70628,0.05,0.01,0.00,6316,1.58,1.48,0.08,194888,0.05,0.03,0.01,24476,
03_track_178,,,,,0.10,0.06,0.01,9976,38.07,37.58,0.38,768516,0.07,0.05,0.01,28732,
03_track_179,3.59,3.48,0.09,329792,0.07,0.04,0.00,9104,5.90,5.72,0.15,380012,0.06,0.04,0.01,28220,
03_track_18,0.66,0.60,0.04,69212,0.05,0.03,0.00,8176,1.56,1.46,0.08,195456,0.05,0.03,0.01,24204,
03_track_180,,,,,0.04,0.02,0.00,8688,29.14,28.57,0.49,750364,0.06,0.04,0.01,27976,
03_track_181,1.36,1.29,0.06,146196,0.05,0.03,0.00,8668,20.41,19.79,0.56,738540,0.06,0.04,0.01,27840,
03_track_182,,,,,,,,,,,,,0.10,0.07,0.02,33312,
03_track_183,,,,,0.06,0.04,0.00,8972,,,,,0.06,0.04,0.01,28512,
03_track_184,,,,,0.05,0.02,0.00,8476,2.51,2.38,0.12,268956,0.07,0.04,0.01,27876,
03_track_185,0.86,0.80,0.04,84828,0.05,0.02,0.00,8044,1.97,1.86,0.10,218368,0.05,0.03,0.01,27560,
03_track_186,,,,,0.09,0.05,0.00,9408,21.87,21.44,0.36,737820,0.06,0.04,0.01,28472,
03_track_187,,,,,0.20,0.17,0.01,12508,,,,,0.08,0.06,0.01,31632,
03_track_188,0.61,0.56,0.04,80980,0.05,0.02,0.00,8040,2.14,2.01,0.11,238984,0.06,0.04,0.01,27488,
03_track_189,,,,,0.13,0.10,0.01,11640,,,,,0.09,0.06,0.02,30844,
03_track_19,41.00,40.68,0.21,707316,0.06,0.03,0.00,8176,1.71,1.58,0.11,203012,0.05,0.03,0.01,24204,
03_track_190,,,,,0.10,0.08,0.00,10828,,,,,0.07,0.05,0.01,28832,
03_track_191,,,,,0.10,0.08,0.01,11228,,,,,0.07,0.05,0.01,29124,
03_track_192,,,,,0.10,0.08,0.00,10480,,,,,0.07,0.05,0.01,29404,
03_track_193,,,,,0.08,0.05,0.01,9936,33.10,32.35,0.66,760948,0.06,0.04,0.01,28424,
03_track_194,0.65,0.60,0.04,81788,0.04,0.02,0.00,8020,1.96,1.82,0.12,213000,0.05,0.04,0.01,27492,
03_track_195,,,,,0.15,0.14,0.00,12324,,,,,0.07,0.05,0.02,29860,
03_track_196,,,,,0.19,0.16,0.01,12384,,,,,0.08,0.05,0.02,30184,
03_track_197,,,,,0.04,0.02,0.00,7896,2.17,2.04,0.10,242416,0.05,0.04,0.01,27196,
03_track_198,0.72,0.67,0.03,75744,0.04,0.02,0.01,7980,1.98,1.88,0.09,217888,0.05,0.04,0.01,27476,
03_track_199,,,,,0.13,0.11,0.00,11196,,,,,0.09,0.06,0.02,30840,
03_track_2,,,,,0.06,0.03,0.00,8176,2.10,1.98,0.09,232684,0.05,0.03,0.01,24208,
03_track_20,,,,,0.06,0.03,0.00,8176,1.77,1.65,0.10,199588,0.05,0.04,0.01,24200,
03_track_200,,,,,0.29,0.26,0.01,12676,,,,,0.09,0.07,0.01,33308,
03_track_21,2.56,2.43,0.12,302304,0.06,0.03,0.01,8176,1.92,1.78,0.13,196976,0.05,0.03,0.01,24204,
03_track_22,,,,,0.08,0.03,0.01,8176,1.73,1.58,0.13,191328,0.05,0.03,0.01,24204,
03_track_23,1.89,1.80,0.08,203876,0.06,0.04,0.00,8176,1.76,1.63,0.11,190740,0.05,0.03,0.01,24204,
03_track_24,,,,,0.07,0.04,0.01,9812,1.68,1.55,0.11,187404,0.05,0.03,0.02,26716,
03_track_25,,,,,0.06,0.03,0.00,8176,1.91,1.78,0.12,197480,0.05,0.03,0.01,24208,
03_track_26,,,,,0.05,0.03,0.01,8176,2.14,2.04,0.08,210068,0.05,0.04,0.01,24212,
03_track_27,,,,,0.07,0.03,0.01,8176,2.40,2.26,0.13,207776,0.05,0.03,0.01,24212,
03_track_28,,,,,0.07,0.03,0.01,8176,3.07,2.93,0.11,278388,0.05,0.04,0.00,24212,
03_track_29,,,,,0.05,0.03,0.01,8176,2.01,1.90,0.09,206712,0.05,0.03,0.01,24208,
03_track_3,,,,,0.06,0.03,0.01,8176,2.52,2.35,0.15,226520,0.05,0.03,0.01,24212,
03_track_30,,,,,0.06,0.03,0.00,8176,2.02,1.91,0.09,209092,0.05,0.03,0.01,24212,
03_track_31,70.64,70.22,0.23,715592,0.06,0.03,0.00,8176,1.84,1.73,0.09,203172,0.05,0.03,0.01,24204,
03_track_32,,,,,0.06,0.03,0.00,8176,2.18,2.06,0.09,217684,0.05,0.03,0.01,24212,
03_track_33,,,,,0.06,0.03,0.00,8176,2.02,1.87,0.13,199308,0.05,0.03,0.01,24212,
03_track_34,,,,,0.08,0.03,0.01,8176,2.07,1.96,0.07,209800,0.05,0.03,0.01,24212,
03_track_35,,,,,0.07,0.03,0.00,8176,2.09,1.98,0.09,211060,0.05,0.03,0.01,24208,
03_track_36,,,,,0.06,0.03,0.00,8176,2.16,2.05,0.08,213644,0.05,0.03,0.01,24212,
03_track_37,,,,,0.05,0.03,0.00,8176,1.94,1.81,0.11,194440,0.05,0.03,0.01,24204,
03_track_38,,,,,0.05,0.03,0.01,8176,1.90,1.79,0.09,206768,0.05,0.03,0.01,24204,
03_track_39,,,,,0.05,0.03,0.00,8176,2.38,2.24,0.11,237516,0.05,0.03,0.01,24212,
03_track_4,,,,,0.06,0.03,0.01,8176,2.50,2.37,0.11,243812,0.05,0.03,0.01,24212,
03_track_40,,,,,0.05,0.03,0.01,8176,2.03,1.88,0.12,201484,0.05,0.04,0.00,24212,
03_track_41,2.02,1.93,0.07,200092,0.06,0.03,0.00,8176,1.88,1.77,0.09,206172,0.05,0.03,0.01,24204,
03_track_42,50.47,50.14,0.21,692964,0.05,0.03,0.00,8176,1.86,1.75,0.08,199192,0.05,0.03,0.01,24208,
03_track_43,0.59,0.53,0.03,69780,0.06,0.03,0.00,8176,1.57,1.48,0.08,188452,0.05,0.04,0.00,24204,
03_track_44,,,,,0.06,0.03,0.00,8176,2.24,2.06,0.16,208420,0.05,0.03,0.01,24212,
03_track_45,,,,,,,,,2.86,2.73,0.12,246612,,,,,
03_track_46,,,,,,,,,,,,,,,,,
03_track_47,,,,,,,,,5.99,5.78,0.18,381736,0.07,0.04,0.01,28188,
03_track_48,,,,,,,,,,,,,0.35,0.28,0.06,85280,
03_track_49,,,,,,,,,116.66,115.11,1.26,836308,0.06,0.05,0.01,28688,
03_track_5,,,,,0.05,0.03,0.00,8176,2.09,1.97,0.10,232248,0.05,0.03,0.01,24208,
03_track_50,,,,,,,,,,,,,0.14,0.10,0.03,48432,
03_track_51,,,,,,,,,3.69,3.54,0.13,267592,0.07,0.04,0.02,28760,
03_track_52,,,,,,,,,26.25,25.80,0.37,749736,0.06,0.04,0.01,27840,
03_track_53,,,,,0.08,0.03,0.00,8896,3.08,2.93,0.13,251836,0.06,0.04,0.02,27832,
03_track_54,,,,,,,,,28.18,27.77,0.33,744064,,,,,
03_track_55,,,,,,,,,3.90,3.74,0.14,263464,0.06,0.04,0.01,27808,
03_track_56,,,,,0.06,0.03,0.01,8872,3.05,2.91,0.12,252740,0.07,0.04,0.01,27956,
03_track_57,,,,,,,,,,,,,0.09,0.06,0.02,33540,
03_track_58,,,,,,,,,,,,,,,,,
03_track_59,,,,,,,,,,,,,1.83,1.56,0.25,341056,
03_track_6,,,,,0.08,0.03,0.01,8176,2.23,2.12,0.10,248988,0.06,0.03,0.01,24208,
03_track_60,,,,,,,,,,,,,,,,,
03_track_61,,,,,,,,,,,,,,,,,
03_track_62,,,,,,,,,3.75,3.61,0.12,261888,1.73,1.55,0.17,271428,
03_track_63,,,,,,,,,68.04,67.09,0.77,802200,0.07,0.05,0.01,30292,
03_track_64,,,,,,,,,7.99,7.76,0.19,591672,0.06,0.05,0.01,28232,
03_track_65,,,,,,,,,,,,,0.75,0.61,0.12,195396,
03_track_66,,,,,,,,,,,,,,,,,
03_track_67,,,,,,,,,,,,,0.12,0.08,0.03,35156,
03_track_68,,,,,,,,,,,,,0.08,0.05,0.01,30196,
03_track_69,,,,,,,,,,,,,0.08,0.06,0.01,29980,
03_track_7,0.54,0.49,0.04,70024,0.05,0.03,0.01,8176,1.61,1.50,0.10,193616,0.05,0.04,0.01,24208,
03_track_70,,,,,,,,,101.36,99.72,1.27,774100,0.06,0.04,0.01,28076,
03_track_71,,,,,,,,,3.26,3.12,0.12,274748,0.06,0.04,0.01,28020,
03_track_72,,,,,,,,,,,,,0.07,0.05,0.01,29644,
03_track_73,,,,,,,,,,,,,0.07,0.05,0.01,29984,
03_track_74,,,,,,,,,,,,,0.37,0.28,0.07,101772,
03_track_75,,,,,,,,,,,,,,,,,
03_track_76,,,,,,,,,,,,,0.07,0.05,0.01,29600,
03_track_77,,,,,0.09,0.06,0.00,10292,,,,,0.06,0.05,0.01,29008,
03_track_78,,,,,,,,,,,,,,,,,
03_track_79,,,,,0.07,0.04,0.01,9700,,,,,0.07,0.05,0.01,29016,
03_track_8,0.64,0.58,0.04,68556,0.06,0.03,0.00,7968,1.42,1.32,0.09,185912,0.04,0.03,0.01,24208,
03_track_80,0.53,0.47,0.04,60628,0.03,0.01,0.01,7228,1.52,1.42,0.09,190996,0.04,0.03,0.01,24456,
03_track_81,,,,,,,,,5.35,5.12,0.20,500496,0.07,0.04,0.01,29336,
03_track_82,,,,,0.14,0.12,0.00,12252,,,,,0.09,0.07,0.01,32492,
03_track_83,,,,,0.14,0.11,0.01,11016,,,,,0.07,0.05,0.01,30380,
03_track_84,,,,,0.14,0.12,0.01,11304,,,,,0.08,0.05,0.02,29960,
03_track_85,,,,,0.06,0.03,0.00,8844,4.45,4.29,0.13,283864,0.06,0.04,0.01,28600,
03_track_86,,,,,0.06,0.03,0.00,8936,39.16,38.43,0.62,758028,0.05,0.04,0.01,27900,
03_track_87,,,,,0.06,0.03,0.01,9064,110.53,109.66,0.59,785828,0.06,0.05,0.01,28272,
03_track_88,,,,,0.07,0.05,0.00,9320,36.90,36.06,0.73,764456,0.07,0.05,0.01,28592,
03_track_89,0.79,0.72,0.06,77080,0.04,0.02,0.00,8108,1.94,1.79,0.13,208024,0.06,0.04,0.01,27344,
03_track_9,0.93,0.86,0.05,95880,0.05,0.03,0.01,8176,1.80,1.66,0.12,193860,0.05,0.03,0.01,24212,
03_track_90,,,,,0.04,0.02,0.00,8076,2.34,2.17,0.16,237964,0.05,0.04,0.01,27412,
03_track_91,0.60,0.54,0.05,60588,0.03,0.02,0.00,7796,1.69,1.55,0.13,201356,0.05,0.03,0.01,27260,
03_track_92,1.11,1.02,0.07,114568,0.08,0.02,0.00,8200,2.27,2.14,0.11,210432,0.06,0.04,0.01,28108,
03_track_93,0.76,0.70,0.05,76356,0.04,0.02,0.00,7868,2.08,1.98,0.09,213476,0.06,0.04,0.01,28124,
03_track_94,0.65,0.60,0.04,69760,0.04,0.02,0.00,7796,1.85,1.68,0.10,210952,0.06,0.04,0.01,27300,
03_track_95,0.66,0.60,0.05,63316,0.03,0.02,0.00,7796,1.79,1.67,0.10,211048,0.05,0.03,0.01,27300,
03_track_96,0.63,0.58,0.04,74276,0.09,0.02,0.00,7984,2.02,1.93,0.08,215220,0.05,0.04,0.01,27476,
03_track_97,3.58,3.21,0.34,612812,0.05,0.02,0.00,8084,1.98,1.89,0.08,212760,0.06,0.04,0.01,27332,
03_track_98,0.81,0.75,0.05,78792,0.04,0.01,0.01,7964,1.86,1.75,0.09,214804,0.05,0.03,0.01,27452,
03_track_99,17.49,16.87,0.57,653608,0.04,0.02,0.00,8200,2.08,1.97,0.09,220448,0.05,0.04,0.01,27440,
04_track_1,0.55,0.51,0.03,59860,0.03,0.01,0.00,6284,1.32,1.24,0.07,180544,0.05,0.03,0.01,24316,
04_track_10,,,,,0.13,0.10,0.01,16360,8.77,8.45,0.28,689084,0.05,0.04,0.01,24860,
04_track_100,,,,,0.05,0.02,0.01,8792,3.23,3.07,0.13,272604,0.05,0.03,0.01,24532,
04_track_101,,,,,0.15,0.08,0.01,14776,6.36,6.10,0.23,553324,0.05,0.04,0.01,24692,
04_track_102,,,,,0.07,0.04,0.01,10024,3.56,3.36,0.17,320904,0.04,0.03,0.00,24408,
04_track_103,,,,,0.07,0.05,0.00,10816,3.73,3.53,0.17,337388,0.05,0.03,0.01,24432,
04_track_104,,,,,0.08,0.04,0.01,10288,7.53,7.14,0.35,695172,0.07,0.05,0.01,28472,
04_track_105,,,,,0.08,0.05,0.01,10816,2.77,2.63,0.12,265148,0.05,0.03,0.01,24384,
04_track_106,,,,,0.94,0.91,0.01,28364,,,,,3.53,2.76,0.75,294000,
04_track_107,0.72,0.68,0.03,65708,0.10,0.07,0.01,11876,3.61,3.45,0.13,270904,0.05,0.04,0.01,24544,
04_track_108,,,,,0.11,0.07,0.00,11872,7.61,7.28,0.30,624232,0.05,0.04,0.01,24776,
04_track_109,,,,,0.08,0.05,0.00,10552,4.89,4.59,0.28,400612,0.05,0.04,0.01,24540,
04_track_11,,,,,0.63,0.59,0.01,25640,9.83,9.48,0.31,710384,0.05,0.03,0.01,25060,
04_track_110,2.79,2.67,0.09,150436,4.13,4.06,0.02,27612,93.24,91.49,1.52,1729728,16.89,12.86,3.98,1092436,
04_track_111,,,,,0.73,0.70,0.01,22296,40.24,39.27,0.86,956808,1.86,1.43,0.41,181336,
04_track_112,0.92,0.85,0.06,81588,0.20,0.17,0.01,14776,5.70,5.44,0.23,340944,0.18,0.14,0.03,42068,
04_track_113,,,,,0.07,0.04,0.01,9760,3.35,3.22,0.12,296784,0.05,0.03,0.01,24404,
04_track_114,,,,,0.04,0.01,0.00,7624,23.48,22.79,0.63,750416,0.04,0.03,0.01,24492,
04_track_115,,,,,0.61,0.56,0.02,25204,50.59,49.97,0.50,1077080,2.61,2.02,0.58,325316,
04_track_116,,,,,0.08,0.05,0.01,10288,4.72,4.55,0.14,407892,0.05,0.03,0.01,24524,
04_track_117,,,,,0.22,0.18,0.01,18836,,,,,0.05,0.03,0.01,24772,
04_track_118,,,,,0.17,0.14,0.01,17600,35.05,34.12,0.83,850572,0.05,0.04,0.01,24788,
04_track_119,1.37,1.29,0.07,149808,0.67,0.63,0.01,21088,3.62,3.48,0.11,282456,0.09,0.07,0.01,31488,
04_track_12,,,,,0.59,0.54,0.02,27100,48.50,47.80,0.57,1182680,0.06,0.04,0.01,25048,
04_track_120,,,,,0.66,0.62,0.02,27012,9.18,8.90,0.24,705692,0.05,0.04,0.01,24940,
04_track_121,2.81,2.65,0.13,234924,0.77,0.73,0.02,22568,29.35,28.84,0.41,955524,,,,,
04_track_122,0.70,0.65,0.04,62136,0.06,0.02,0.01,8000,1.86,1.73,0.11,222936,0.04,0.03,0.01,24492,
04_track_123,,,,,0.11,0.06,0.01,11388,5.43,5.14,0.26,449356,0.05,0.04,0.00,24556,
04_track_124,,,,,0.42,0.39,0.01,18120,8.65,8.39,0.21,571032,0.05,0.03,0.01,24632,
04_track_125,1.25,1.17,0.06,135036,0.04,0.01,0.00,7508,9.95,9.50,0.41,703160,0.05,0.03,0.01,24476,
04_track_126,,,,,0.37,0.32,0.01,20336,8.02,7.77,0.22,696564,0.05,0.04,0.00,24892,
04_track_127,,,,,1.25,1.22,0.01,29600,64.22,63.09,0.96,1367336,8.29,6.97,1.29,769448,
04_track_128,,,,,0.80,0.74,0.02,29436,11.72,11.32,0.36,724300,0.07,0.05,0.02,25232,
04_track_129,,,,,0.07,0.04,0.01,9496,3.17,3.03,0.11,281768,0.05,0.03,0.01,24404,
04_track_13,,,,,0.11,0.07,0.01,12748,4.46,4.29,0.15,329768,0.18,0.13,0.04,40040,
04_track_130,1.78,1.66,0.11,143224,0.11,0.09,0.00,13888,5.10,4.89,0.18,401492,0.05,0.04,0.01,24676,
04_track_131,,,,,0.06,0.03,0.01,9760,2.94,2.83,0.09,266736,0.05,0.03,0.01,24368,
04_track_132,,,,,0.10,0.08,0.00,10664,3.09,2.96,0.12,255140,0.06,0.04,0.01,27900,
04_track_133,,,,,0.04,0.01,0.00,8056,3.29,3.11,0.15,277388,0.05,0.04,0.01,27852,
04_track_134,,,,,0.16,0.13,0.01,13424,44.23,43.65,0.45,867692,0.28,0.21,0.06,46064,
04_track_135,2.20,2.04,0.14,191192,0.18,0.14,0.02,17520,22.08,21.58,0.43,761640,0.05,0.03,0.01,24708,
04_track_136,,,,,0.70,0.67,0.01,21056,23.90,23.44,0.38,849792,0.07,0.05,0.02,28276,
04_track_137,,,,,0.42,0.38,0.02,24604,,,,,2.59,1.77,0.80,210452,
04_track_138,,,,,0.16,0.13,0.01,16040,9.27,9.00,0.23,749784,0.05,0.04,0.01,24952,
04_track_139,,,,,0.69,0.65,0.02,31592,9.61,9.32,0.25,728728,0.06,0.04,0.01,25052,
04_track_14,2.38,2.25,0.11,171148,6.32,6.23,0.03,35332,64.62,63.86,0.58,1218372,9.72,7.68,2.00,313848,
04_track_140,,,,,0.11,0.07,0.01,12400,5.20,5.01,0.16,470296,0.05,0.03,0.01,24572,
04_track_141,,,,,0.06,0.02,0.00,7988,3.53,3.38,0.14,320224,0.05,0.03,0.01,24584,
04_track_142,1.64,1.56,0.07,159224,0.08,0.05,0.01,10796,3.48,3.31,0.15,288072,0.05,0.04,0.01,24556,
04_track_143,,,,,0.03,0.02,0.00,8376,3.20,3.06,0.11,291736,0.05,0.04,0.00,24540,
04_track_144,,,,,0.05,0.03,0.01,9496,2.39,2.28,0.10,248780,0.05,0.03,0.01,24320,
04_track_145,,,,,0.38,0.34,0.01,19276,11.18,10.77,0.37,721892,0.06,0.04,0.01,24752,
04_track_146,,,,,0.14,0.11,0.01,17152,5.56,5.38,0.15,497432,0.05,0.04,0.01,24620,
04_track_147,,,,,0.06,0.04,0.00,9760,2.74,2.61,0.11,250136,0.05,0.03,0.01,24356,
04_track_148,116.68,115.67,0.66,967860,0.06,0.04,0.01,10140,8.70,8.27,0.39,636380,0.05,0.03,0.01,24532,
04_track_149,1.36,1.25,0.09,113396,0.07,0.02,0.00,8568,2.79,2.59,0.18,261092,0.05,0.03,0.01,24516,
04_track_15,1.62,1.54,0.05,118804,1.09,1.02,0.01,22188,30.02,29.56,0.37,914400,0.31,0.25,0.05,50544,
